Date,a,ticket
2016-01-29,-0.4215,AAPL
2016-01-29,0.296,AAPL
2016-01-29,0.1531,AAPL
2016-01-28,0,AAPL
2016-01-28,0,AAPL
2016-01-28,-0.7717,AAPL
2016-01-28,0.3818,AAPL
2016-01-28,0.0772,AAPL
2016-01-28,0.3291,AAPL
2016-01-28,0,AAPL
2016-01-28,0,AAPL
2016-01-28,0,AAPL
2016-01-28,0.4939,AAPL
2016-01-27,-0.25,AAPL
2016-01-27,-0.25,AAPL
2016-01-27,-0.2023,AAPL
2016-01-27,-0.25,AAPL
2016-01-27,-0.296,AAPL
2016-01-27,0,AAPL
2016-01-27,-0.296,AAPL
2016-01-27,0.296,AAPL
2016-01-27,0.0516,AAPL
2016-01-27,0,AAPL
2016-01-26,-0.3182,AAPL
2016-01-26,0.296,AAPL
2016-01-26,0.0772,AAPL
2016-01-26,0.296,AAPL
2016-01-26,0.6705,AAPL
2016-01-26,0,AAPL
2016-01-26,0.5423,AAPL
2016-01-26,0.3612,AAPL
2016-01-26,0.3612,AAPL
2016-01-26,-0.5859,AAPL
2016-01-25,0.5574,AAPL
2016-01-25,0.204,AAPL
2016-01-23,0.0258,AAPL
2016-01-23,0.0258,AAPL
2016-01-22,0.1548,AAPL
2016-01-22,0,AAPL
2016-01-22,0,AAPL
2016-01-22,0,AAPL
2016-01-22,-0.2263,AAPL
2016-01-22,-0.2263,AAPL
2016-01-22,-0.2263,AAPL
2016-01-22,-0.2263,AAPL
2016-01-22,0.25,AAPL
2016-01-20,0.4767,AAPL
2016-01-20,0.4767,AAPL
2016-01-20,0,AAPL
2016-01-20,0,AAPL
2016-01-19,0.6369,AAPL
2016-01-19,0.6369,AAPL
2016-01-16,0,AAPL
2016-01-16,0,AAPL
2016-01-15,0.7506,AAPL
2016-01-15,0.7178,AAPL
2016-01-15,0.7178,AAPL
2016-01-14,-0.2263,AAPL
2016-01-11,0.2263,AAPL
2016-01-11,0,AAPL
2016-01-08,-0.7845,AAPL
2016-01-08,0,AAPL
2016-01-08,0,AAPL
2016-01-08,-0.2023,AAPL
2016-01-08,-0.1531,AAPL
2016-01-08,0.128,AAPL
2016-01-08,0.0516,AAPL
2016-01-08,-0.5267,AAPL
2016-01-07,-0.3818,AAPL
2016-01-07,-0.3818,AAPL
2016-01-07,-0.5106,AAPL
2016-01-07,0.4767,AAPL
2016-01-07,0.4767,AAPL
2016-01-07,-0.5267,AAPL
2016-01-06,0.296,AAPL
2016-01-06,0.296,AAPL
2016-01-06,0.5994,AAPL
2016-01-06,0.296,AAPL
2016-01-06,0.5994,AAPL
2016-01-06,0.0516,AAPL
2016-01-06,0.0516,AAPL
2016-01-06,0.4019,AAPL
2016-01-06,0.4019,AAPL
2016-01-06,0.4019,AAPL
2016-01-05,-0.2732,AAPL
2016-01-05,-0.2732,AAPL
2016-01-05,0,AAPL
2016-01-05,-0.1027,AAPL
2016-01-05,-0.1027,AAPL
2016-01-05,-0.1027,AAPL
2016-01-05,0,AAPL
2016-01-05,0.0516,AAPL
2016-01-05,0,AAPL
2016-01-04,0.0258,AAPL
2016-01-04,0.4404,AAPL
2016-01-04,0.4404,AAPL
2016-01-01,-0.7717,AAPL
2015-12-31,-0.3612,AAPL
2015-12-30,-0.2732,AAPL
2015-12-30,0.2023,AAPL
2015-12-30,-0.7717,AAPL
2015-12-30,-0.7717,AAPL
2015-12-30,0,AAPL
2015-12-30,0,AAPL
2015-12-30,0,AAPL
2015-12-30,-0.5859,AAPL
2015-12-30,-0.1655,AAPL
2015-12-28,-0.7096,AAPL
2015-12-28,0.7943,AAPL
2015-12-25,0,AAPL
2015-12-24,0,AAPL
2015-12-24,0,AAPL
2015-12-24,0,AAPL
2015-12-23,0.2263,AAPL
2015-12-23,0.2263,AAPL
2015-12-23,0.2263,AAPL
2015-12-23,0,AAPL
2015-12-22,0.2023,AAPL
2015-12-21,0.7096,AAPL
2015-12-21,0,AAPL
2015-12-21,-0.8271,AAPL
2015-12-21,0.5859,AAPL
2015-12-21,0.296,AAPL
2015-12-21,-0.128,AAPL
2015-12-21,0.2732,AAPL
2015-12-21,0.34,AAPL
2015-12-18,-0.6124,AAPL
2015-12-18,-0.6124,AAPL
2015-12-18,-0.0772,AAPL
2015-12-18,0,AAPL
2015-12-18,0,AAPL
2015-12-18,-0.1027,AAPL
2015-12-17,-0.4215,AAPL
2015-12-17,0.4215,AAPL
2015-12-17,0.4215,AAPL
2015-12-17,0,AAPL
2015-12-17,-0.2315,AAPL
2015-12-17,-0.2315,AAPL
2015-12-16,-0.6808,AAPL
2015-12-16,0.4404,AAPL
2015-12-16,0.4404,AAPL
2015-12-16,0.4588,AAPL
2015-12-16,-0.25,AAPL
2015-12-15,0.0772,AAPL
2015-12-15,0.6486,AAPL
2015-12-15,0.0772,AAPL
2015-12-15,0,AAPL
2015-12-15,0.0772,AAPL
2015-12-14,0.6705,AAPL
2015-12-14,0.0772,AAPL
2015-12-14,0.0772,AAPL
2015-12-14,0.0772,AAPL
2015-12-14,0.0772,AAPL
2015-12-14,0.6705,AAPL
2015-12-11,0,AAPL
2015-12-11,0,AAPL
2015-12-10,0.1027,AAPL
2015-12-10,-0.128,AAPL
2015-12-10,0.4939,AAPL
2015-12-09,-0.819,AAPL
2015-12-09,-0.819,AAPL
2015-12-09,-0.4767,AAPL
2015-12-08,0.7178,AAPL
2015-12-08,0.7178,AAPL
2015-12-08,0.8658,AAPL
2015-12-08,0.8658,AAPL
2015-12-04,0.2846,AAPL
2015-12-04,0.2846,AAPL
2015-12-04,0.2846,AAPL
2015-12-02,0,AAPL
2015-12-02,0.7845,AAPL
2015-11-25,0.25,AAPL
2015-11-24,-0.1027,AAPL
2015-11-24,-0.4939,AAPL
2015-11-24,-0.1027,AAPL
2015-11-24,-0.1027,AAPL
2015-11-24,0,AAPL
2015-11-23,0.5267,AAPL
2015-11-20,0,AAPL
2015-11-20,-0.3818,AAPL
2015-11-20,0.6369,AAPL
2015-11-20,0.6369,AAPL
2015-11-20,0,AAPL
2015-11-20,0,AAPL
2015-11-20,0,AAPL
2015-11-20,-0.6705,AAPL
2015-11-19,0,AAPL
2015-11-19,0.5994,AAPL
2015-11-19,0.5994,AAPL
2015-11-18,0,AAPL
2015-11-18,0.6124,AAPL
2015-11-18,0,AAPL
2015-11-18,0,AAPL
2015-11-17,0.6908,AAPL
2015-11-16,0.4588,AAPL
2015-11-15,0.0258,AAPL
2015-11-12,-0.34,AAPL
2015-11-11,0,AAPL
2015-11-11,0,AAPL
2015-11-11,0,AAPL
2015-11-11,0.34,AAPL
2015-11-11,0.4019,AAPL
2015-11-11,0.2732,AAPL
2015-11-11,0.2732,AAPL
2015-11-11,0.6808,AAPL
2015-11-11,-0.2732,AAPL
2015-11-10,-0.1531,AAPL
2015-11-10,0,AAPL
2015-11-10,0.5106,AAPL
2015-11-10,0,AAPL
2015-11-10,0,AAPL
2015-11-10,0.5267,AAPL
2015-11-09,0.1027,AAPL
2015-11-09,0.1779,AAPL
2015-11-09,0.296,AAPL
2015-11-09,0,AAPL
2015-11-09,0,AAPL
2015-11-09,0,AAPL
2015-11-09,-0.6124,AAPL
2015-11-08,-0.6124,AAPL
2015-11-08,-0.6124,AAPL
2015-11-08,-0.6124,AAPL
2015-11-05,0.1779,AAPL
2015-11-05,0.1779,AAPL
2015-11-02,0.4256,AAPL
2015-10-30,0.6777,AAPL
2015-10-29,0.7096,AAPL
2015-10-29,0.7096,AAPL
2015-10-29,0.7096,AAPL
2015-10-29,0.34,AAPL
2015-10-28,0,AAPL
2015-10-28,0.5719,AAPL
2015-10-28,0,AAPL
2015-10-28,0.8271,AAPL
2015-10-28,0.8271,AAPL
2015-10-28,0.4404,AAPL
2015-10-28,-0.2732,AAPL
2015-10-28,0.6249,AAPL
2015-10-28,0.2023,AAPL
2015-10-28,0.5499,AAPL
2015-10-27,0.5704,AAPL
2015-10-27,0,AAPL
2015-10-27,0.5704,AAPL
2015-10-27,-0.3818,AAPL
2015-10-27,0.6249,AAPL
2015-10-27,0.6249,AAPL
2015-10-27,-0.6808,AAPL
2015-10-27,-0.3818,AAPL
2015-10-27,0.2023,AAPL
2015-10-26,0.7269,AAPL
2015-10-26,0.7269,AAPL
2015-10-26,-0.4767,AAPL
2015-10-26,0.2732,AAPL
2015-10-26,0,AAPL
2015-10-26,0.6597,AAPL
2015-10-26,0.7269,AAPL
2015-10-26,0,AAPL
2015-10-26,0.5423,AAPL
2015-10-26,0.4404,AAPL
2015-10-25,0.4404,AAPL
2015-10-25,0.4404,AAPL
2015-10-24,0.4404,AAPL
2015-10-23,0.4404,AAPL
2015-10-23,0.4404,AAPL
2015-10-22,-0.4019,AAPL
2015-10-22,-0.4019,AAPL
2015-10-21,0.7579,AAPL
2015-10-21,0.2732,AAPL
2015-10-21,0.7579,AAPL
2015-10-21,0.7579,AAPL
2015-10-20,0.7579,AAPL
2015-10-20,0.7579,AAPL
2015-10-20,0.7579,AAPL
2015-10-20,0.5095,AAPL
2015-10-20,0,AAPL
2015-10-20,0,AAPL
2015-10-20,0,AAPL
2015-10-20,-0.4588,AAPL
2015-10-20,0,AAPL
2015-10-20,0,AAPL
2015-10-19,-0.2263,AAPL
2015-10-19,0.5267,AAPL
2015-10-19,-0.2263,AAPL
2015-10-19,-0.2263,AAPL
2015-10-16,-0.5106,AAPL
2015-10-16,-0.5106,AAPL
2015-10-16,-0.5106,AAPL
2015-10-16,-0.5106,AAPL
2015-10-16,-0.5106,AAPL
2015-10-16,-0.5106,AAPL
2015-10-16,-0.5106,AAPL
2015-10-15,0.6486,AAPL
2015-10-15,0.4939,AAPL
2015-10-15,0,AAPL
2015-10-14,-0.6597,AAPL
2015-10-14,-0.6597,AAPL
2015-10-14,-0.6597,AAPL
2015-10-14,0.0498,AAPL
2015-10-14,0.0716,AAPL
2015-10-13,0.0498,AAPL
2015-10-13,0.0498,AAPL
2015-10-13,0.0498,AAPL
2015-10-13,-0.3612,AAPL
2015-10-13,0.4003,AAPL
2015-10-13,0.4003,AAPL
2015-10-13,0.4003,AAPL
2015-10-13,0.765,AAPL
2015-10-13,0.836,AAPL
2015-10-10,0.4215,AAPL
2015-10-10,0,AAPL
2015-10-09,0.3818,AAPL
2015-10-09,0.5423,AAPL
2015-10-09,0.5423,AAPL
2015-10-09,0.2023,AAPL
2015-10-08,0.3818,AAPL
2015-10-08,0.3818,AAPL
2015-10-08,0.3818,AAPL
2015-10-06,-0.8847,AAPL
2015-10-06,0.1779,AAPL
2015-10-06,-0.8847,AAPL
2015-10-06,0.25,AAPL
2015-10-06,0.25,AAPL
2015-10-06,0.25,AAPL
2015-10-05,0.7783,AAPL
2015-10-02,0.186,AAPL
2015-10-02,0.186,AAPL
2015-10-02,0.2023,AAPL
2015-10-02,0.2023,AAPL
2015-10-01,-0.4215,AAPL
2015-10-01,-0.5106,AAPL
2015-10-01,-0.4215,AAPL
2015-10-01,-0.5106,AAPL
2015-10-01,0,AAPL
2015-10-01,0,AAPL
2015-10-01,0,AAPL
2015-09-30,0.2944,AAPL
2015-09-30,0.2944,AAPL
2015-09-30,0.4391,AAPL
2015-09-30,0,AAPL
2015-09-30,0,AAPL
2015-09-30,0.128,AAPL
2015-09-30,0.128,AAPL
2015-09-29,0.296,AAPL
2015-09-29,-0.5267,AAPL
2015-09-29,0,AAPL
2015-09-28,0,AAPL
2015-09-28,0,AAPL
2015-09-28,0,AAPL
2015-09-28,0,AAPL
2015-09-28,0,AAPL
2015-09-28,0,AAPL
2015-09-28,0,AAPL
2015-09-25,0,AAPL
2015-09-25,0,AAPL
2015-09-25,0,AAPL
2015-09-25,0,AAPL
2015-09-24,0,AAPL
2015-09-24,-0.4951,AAPL
2015-09-24,-0.2023,AAPL
2015-09-24,-0.4951,AAPL
2015-09-24,-0.4951,AAPL
2015-09-24,-0.2023,AAPL
2015-09-24,-0.0276,AAPL
2015-09-24,0,AAPL
2015-09-24,0,AAPL
2015-09-24,0,AAPL
2015-09-23,0,AAPL
2015-09-23,0,AAPL
2015-09-23,0.2023,AAPL
2015-09-23,0.2023,AAPL
2015-09-23,0.7422,AAPL
2015-09-23,0.7422,AAPL
2015-09-22,0,AAPL
2015-09-22,0,AAPL
2015-09-22,0,AAPL
2015-09-22,-0.4215,AAPL
2015-09-22,-0.1531,AAPL
2015-09-21,0.2732,AAPL
2015-09-21,0,AAPL
2015-09-21,0.2732,AAPL
2015-09-21,-0.4215,AAPL
2015-09-21,0,AAPL
2015-09-21,-0.4215,AAPL
2015-09-18,0,AAPL
2015-09-18,0,AAPL
2015-09-18,0,AAPL
2015-09-18,0.2732,AAPL
2015-09-18,0.2732,AAPL
2015-09-18,0.2732,AAPL
2015-09-17,-0.6249,AAPL
2015-09-17,0.0258,AAPL
2015-09-17,0.0258,AAPL
2015-09-17,0.0258,AAPL
2015-09-17,0,AAPL
2015-09-16,0,AAPL
2015-09-16,0,AAPL
2015-09-16,0,AAPL
2015-09-16,0,AAPL
2015-09-16,0,AAPL
2015-09-16,0,AAPL
2015-09-16,0,AAPL
2015-09-16,0.4927,AAPL
2015-09-15,0,AAPL
2015-09-14,0,AAPL
2015-09-14,0,AAPL
2015-09-14,0,AAPL
2015-09-14,0.296,AAPL
2015-09-14,0,AAPL
2015-09-14,0,AAPL
2015-09-11,0.8047,AAPL
2015-09-11,0.4939,AAPL
2015-09-10,0.8047,AAPL
2015-09-10,0,AAPL
2015-09-10,0,AAPL
2015-09-10,0.5859,AAPL
2015-09-10,0.5859,AAPL
2015-09-10,0,AAPL
2015-09-10,0,AAPL
2015-09-10,-0.296,AAPL
2015-09-10,0,AAPL
2015-09-10,0,AAPL
2015-09-09,0.2263,AAPL
2015-09-09,0.128,AAPL
2015-09-09,0.128,AAPL
2015-09-09,0.2111,AAPL
2015-09-09,0.2263,AAPL
2015-09-09,0.2263,AAPL
2015-09-09,0.5267,AAPL
2015-09-09,-0.1027,AAPL
2015-09-09,0,AAPL
2015-09-09,-0.1027,AAPL
2015-09-08,0.4404,AAPL
2015-09-08,0,AAPL
2015-09-07,0,AAPL
2015-09-07,0,AAPL
2015-09-07,0,AAPL
2015-09-03,0.743,AAPL
2015-09-03,0.743,AAPL
2015-09-03,0,AAPL
2015-09-03,0.296,AAPL
2015-09-03,0,AAPL
2015-09-02,0.4351,AAPL
2015-09-02,0.4351,AAPL
2015-09-01,0.3182,AAPL
2015-09-01,0.3182,AAPL
2015-09-01,0.3182,AAPL
2015-09-01,0.4351,AAPL
2015-09-01,0.4351,AAPL
2015-09-01,0,AAPL
2015-09-01,0,AAPL
2015-09-01,0,AAPL
2015-09-01,0.3818,AAPL
2015-09-01,0,AAPL
2015-08-31,0,AAPL
2015-08-31,0.4404,AAPL
2015-08-31,0.4404,AAPL
2015-08-28,0,AAPL
2015-08-28,0,AAPL
2015-08-27,0,AAPL
2015-08-27,-0.7003,AAPL
2015-08-27,0,AAPL
2015-08-27,0.128,AAPL
2015-08-27,0.128,AAPL
2015-08-26,0.0258,AAPL
2015-08-26,0,AAPL
2015-08-25,-0.6369,AAPL
2015-08-25,0.7351,AAPL
2015-08-25,-0.6369,AAPL
2015-08-25,-0.6369,AAPL
2015-08-25,-0.7845,AAPL
2015-08-25,0.4019,AAPL
2015-08-25,0.4019,AAPL
2015-08-24,0,AAPL
2015-08-24,0,AAPL
2015-08-24,0.6369,AAPL
2015-08-24,0.6369,AAPL
2015-08-24,-0.5106,AAPL
2015-08-24,-0.5106,AAPL
2015-08-21,0,AAPL
2015-08-21,0,AAPL
2015-08-21,0,AAPL
2015-08-21,-0.2755,AAPL
2015-08-21,-0.2755,AAPL
2015-08-21,0.6597,AAPL
2015-08-21,-0.1531,AAPL
2015-08-21,0,AAPL
2015-08-20,0,AAPL
2015-08-20,0,AAPL
2015-08-20,0.5106,AAPL
2015-08-20,0,AAPL
2015-08-19,-0.5171,AAPL
2015-08-17,0.5719,AAPL
2015-08-17,-0.3612,AAPL
2015-08-14,0.765,AAPL
2015-08-14,0.765,AAPL
2015-08-14,0.6369,AAPL
2015-08-14,-0.3182,AAPL
2015-08-13,-0.2023,AAPL
2015-08-13,-0.3182,AAPL
2015-08-13,-0.7184,AAPL
2015-08-13,-0.3182,AAPL
2015-08-13,0.2023,AAPL
2015-08-13,0.235,AAPL
2015-08-12,0.4654,AAPL
2015-08-12,0.5106,AAPL
2015-08-12,-0.5423,AAPL
2015-08-12,0.5106,AAPL
2015-08-12,0.5106,AAPL
2015-08-12,-0.5423,AAPL
2015-08-12,0,AAPL
2015-08-12,0,AAPL
2015-08-12,-0.1027,AAPL
2015-08-12,-0.1027,AAPL
2015-08-11,0,AAPL
2015-08-11,0,AAPL
2015-08-11,0,AAPL
2015-08-10,-0.2732,AAPL
2015-08-10,0.7845,AAPL
2015-08-08,0,AAPL
2015-08-08,0,AAPL
2015-08-08,0,AAPL
2015-08-06,0.6124,AAPL
2015-08-06,0.7269,AAPL
2015-08-06,0.5574,AAPL
2015-08-06,0.5574,AAPL
2015-08-06,0.9231,AAPL
2015-08-06,-0.2732,AAPL
2015-08-05,-0.5423,AAPL
2015-08-04,0.0258,AAPL
2015-08-04,-0.5423,AAPL
2015-08-04,-0.296,AAPL
2015-08-04,0,AAPL
2015-08-04,-0.2023,AAPL
2015-08-04,0,AAPL
2015-08-04,0.0754,AAPL
2015-08-04,0,AAPL
2015-08-04,0,AAPL
2015-08-04,-0.3182,AAPL
2015-08-03,-0.296,AAPL
2015-08-03,-0.296,AAPL
2015-08-03,-0.296,AAPL
2015-08-03,0,AAPL
2015-08-03,0.5267,AAPL
2015-08-02,0.2023,AAPL
2015-08-02,0,AAPL
2015-07-31,0.2023,AAPL
2015-07-31,0.2023,AAPL
2015-07-30,-0.2263,AAPL
2015-07-30,0.4019,AAPL
2015-07-30,0.4019,AAPL
2015-07-30,0.4019,AAPL
2015-07-30,-0.6597,AAPL
2015-07-30,0.3818,AAPL
2015-07-30,0.0613,AAPL
2015-07-28,-0.5267,AAPL
2015-07-28,-0.5267,AAPL
2015-07-28,-0.0258,AAPL
2015-07-27,0.7096,AAPL
2015-07-27,0.6369,AAPL
2015-07-27,0.6369,AAPL
2015-07-24,0,AAPL
2015-07-24,0,AAPL
2015-07-24,0.296,AAPL
2015-07-24,0.5346,AAPL
2015-07-23,0.296,AAPL
2015-07-23,0.296,AAPL
2015-07-23,0.296,AAPL
2015-07-23,0.4939,AAPL
2015-07-23,0,AAPL
2015-07-23,-0.2263,AAPL
2015-07-23,-0.296,AAPL
2015-07-22,0,AAPL
2015-07-22,0,AAPL
2015-07-22,-0.4404,AAPL
2015-07-22,-0.2732,AAPL
2015-07-22,-0.477,AAPL
2015-07-22,-0.477,AAPL
2015-07-22,-0.2732,AAPL
2015-07-22,0,AAPL
2015-07-22,-0.2732,AAPL
2015-07-22,0,AAPL
2015-07-21,0,AAPL
2015-07-21,0,AAPL
2015-07-21,-0.7845,AAPL
2015-07-21,0,AAPL
2015-07-21,0.5574,AAPL
2015-07-21,0,AAPL
2015-07-21,0,AAPL
2015-07-21,0,AAPL
2015-07-21,0,AAPL
2015-07-21,0.1027,AAPL
2015-07-20,0.5187,AAPL
2015-07-20,0.1779,AAPL
2015-07-20,0,AAPL
2015-07-20,0.5574,AAPL
2015-07-20,0.5574,AAPL
2015-07-16,0,AAPL
2015-07-16,0,AAPL
2015-07-16,0,AAPL
2015-07-16,-0.1027,AAPL
2015-07-16,-0.1027,AAPL
2015-07-16,0.4019,AAPL
2015-07-16,0.296,AAPL
2015-07-15,0.4215,AAPL
2015-07-15,0.4215,AAPL
2015-07-14,0.3612,AAPL
2015-07-14,-0.4588,AAPL
2015-07-14,0.4215,AAPL
2015-07-13,0,AAPL
2015-07-13,-0.5574,AAPL
2015-07-13,-0.5574,AAPL
2015-07-11,-0.5574,AAPL
2015-07-11,-0.5574,AAPL
2015-07-10,-0.5859,AAPL
2015-07-09,0,AAPL
2015-07-09,0,AAPL
2015-07-09,-0.5859,AAPL
2015-07-08,-0.0258,AAPL
2015-07-08,-0.0258,AAPL
2015-07-08,0.1027,AAPL
2015-07-08,0.1027,AAPL
2015-07-08,0.1531,AAPL
2015-07-08,0.1531,AAPL
2015-07-08,0.1531,AAPL
2015-07-08,0,AAPL
2015-07-08,0,AAPL
2015-07-08,0,AAPL
2015-07-06,0,AAPL
2015-07-06,0.2023,AAPL
2015-07-01,-0.296,AAPL
2015-07-01,0,AAPL
2015-06-30,0.8221,AAPL
2015-06-30,0.8221,AAPL
2015-06-30,0.8221,AAPL
2015-06-30,-0.5574,AAPL
2015-06-30,0.8591,AAPL
2015-06-30,0.8591,AAPL
2015-06-30,0.1027,AAPL
2015-06-30,0.3182,AAPL
2015-06-30,0.8176,AAPL
2015-06-27,0,AAPL
2015-06-26,-0.1779,AAPL
2015-06-26,0.6486,AAPL
2015-06-25,-0.5994,AAPL
2015-06-25,-0.5994,AAPL
2015-06-25,0,AAPL
2015-06-25,0.7269,AAPL
2015-06-25,0.7269,AAPL
2015-06-25,0.5574,AAPL
2015-06-25,0.0772,AAPL
2015-06-25,0.7003,AAPL
2015-06-24,0.25,AAPL
2015-06-24,0.25,AAPL
2015-06-23,0.4404,AAPL
2015-06-23,0.5719,AAPL
2015-06-22,0.5719,AAPL
2015-06-22,0.5719,AAPL
2015-06-22,0.5719,AAPL
2015-06-18,0.7876,AAPL
2015-06-18,0.7876,AAPL
2015-06-18,0.2732,AAPL
2015-06-18,0.2732,AAPL
2015-06-18,-0.5267,AAPL
2015-06-18,0.2023,AAPL
2015-06-18,0.2023,AAPL
2015-06-18,0.2023,AAPL
2015-06-17,-0.2263,AAPL
2015-06-17,-0.4588,AAPL
2015-06-17,-0.4588,AAPL
2015-06-17,-0.4588,AAPL
2015-06-16,0.0516,AAPL
2015-06-16,0.0516,AAPL
2015-06-15,-0.1027,AAPL
2015-06-12,0.5267,AAPL
2015-06-11,-0.296,AAPL
2015-06-11,-0.296,AAPL
2015-06-11,-0.296,AAPL
2015-06-11,0.1531,AAPL
2015-06-11,0.1531,AAPL
2015-06-11,0.1531,AAPL
2015-06-11,-0.296,AAPL
2015-06-11,-0.296,AAPL
2015-06-11,-0.4404,AAPL
2015-06-11,-0.296,AAPL
2015-06-10,0.4588,AAPL
2015-06-10,-0.6369,AAPL
2015-06-10,0.4588,AAPL
2015-06-10,0.4404,AAPL
2015-06-10,0.4404,AAPL
2015-06-09,0,AAPL
2015-06-09,0,AAPL
2015-06-09,0,AAPL
2015-06-09,0,AAPL
2015-06-09,0.5574,AAPL
2015-06-09,0,AAPL
2015-06-09,0.3182,AAPL
2015-06-09,0.6249,AAPL
2015-06-09,0.0772,AAPL
2015-06-09,0.8658,AAPL
2015-06-08,0.0644,AAPL
2015-06-08,0.3182,AAPL
2015-06-08,0.0644,AAPL
2015-06-08,0.0644,AAPL
2015-06-08,-0.1027,AAPL
2015-06-08,0.3182,AAPL
2015-06-08,0.4404,AAPL
2015-06-08,0,AAPL
2015-06-08,0,AAPL
2015-06-08,0.4404,AAPL
2015-06-07,0,AAPL
2015-06-07,-0.1027,AAPL
2015-06-07,-0.1027,AAPL
2015-06-06,-0.1027,AAPL
2015-06-06,-0.1027,AAPL
2015-06-06,-0.6597,AAPL
2015-06-06,0.4215,AAPL
2015-06-05,0.4215,AAPL
2015-06-04,0,AAPL
2015-06-04,0,AAPL
2015-06-04,0,AAPL
2015-06-04,0,AAPL
2015-06-04,-0.128,AAPL
2015-06-03,0,AAPL
2015-06-03,-0.34,AAPL
2015-06-03,-0.34,AAPL
2015-06-03,-0.34,AAPL
2015-06-03,-0.34,AAPL
2015-06-03,-0.34,AAPL
2015-06-02,0.3612,AAPL
2015-06-01,-0.5719,AAPL
2015-05-31,0,AAPL
2015-05-31,0,AAPL
2015-05-31,0,AAPL
2015-05-31,0,AAPL
2015-05-29,-0.7783,AAPL
2015-05-29,0,AAPL
2015-05-29,0,AAPL
2015-05-29,0,AAPL
2015-05-28,-0.5106,AAPL
2015-05-28,-0.5106,AAPL
2015-05-28,-0.5106,AAPL
2015-05-28,-0.5106,AAPL
2015-05-27,0,AAPL
2015-05-27,0,AAPL
2015-05-27,0,AAPL
2015-05-26,-0.3182,AAPL
2015-05-26,0.34,AAPL
2015-05-26,0.34,AAPL
2015-05-26,0.5106,AAPL
2015-05-24,0,AAPL
2015-05-21,0,AAPL
2015-05-21,0,AAPL
2015-05-21,0,AAPL
2015-05-21,0.25,AAPL
2015-05-21,-0.296,AAPL
2015-05-21,0,AAPL
2015-05-21,0.2247,AAPL
2015-05-20,0.2363,AAPL
2015-05-20,0.2363,AAPL
2015-05-20,0.2363,AAPL
2015-05-20,0.2363,AAPL
2015-05-19,-0.25,AAPL
2015-05-19,-0.25,AAPL
2015-05-19,0.7845,AAPL
2015-05-19,-0.25,AAPL
2015-05-19,0.7096,AAPL
2015-05-19,0.7845,AAPL
2015-05-19,0,AAPL
2015-05-19,0.4939,AAPL
2015-05-19,0,AAPL
2015-05-19,0.7096,AAPL
2015-05-18,0,AAPL
2015-05-18,0.296,AAPL
2015-05-18,0.7096,AAPL
2015-05-18,0.7096,AAPL
2015-05-18,0,AAPL
2015-05-18,0,AAPL
2015-05-18,0,AAPL
2015-05-18,0,AAPL
2015-05-18,0.296,AAPL
2015-05-18,0.4393,AAPL
2015-05-15,0.2263,AAPL
2015-05-15,0.2263,AAPL
2015-05-15,0,AAPL
2015-05-15,0,AAPL
2015-05-15,0.2263,AAPL
2015-05-15,-0.0772,AAPL
2015-05-15,0.6908,AAPL
2015-05-15,0,AAPL
2015-05-15,0,AAPL
2015-05-14,0,AAPL
2015-05-14,-0.5994,AAPL
2015-05-14,0.1531,AAPL
2015-05-13,-0.296,AAPL
2015-05-13,-0.296,AAPL
2015-05-13,-0.296,AAPL
2015-05-13,0.6705,AAPL
2015-05-12,0,AAPL
2015-05-11,-0.296,AAPL
2015-05-11,0,AAPL
2015-05-11,0,AAPL
2015-05-11,0,AAPL
2015-05-11,0,AAPL
2015-05-11,0.5719,AAPL
2015-05-11,0.5719,AAPL
2015-05-11,-0.5859,AAPL
2015-05-09,0,AAPL
2015-05-08,-0.4939,AAPL
2015-05-08,-0.4939,AAPL
2015-05-08,-0.4939,AAPL
2015-05-08,-0.1531,AAPL
2015-05-08,0.4215,AAPL
2015-05-06,0,AAPL
2015-05-06,-0.7096,AAPL
2015-05-06,0.1027,AAPL
2015-05-06,-0.0547,AAPL
2015-05-06,0,AAPL
2015-05-06,0.2263,AAPL
2015-05-05,-0.1027,AAPL
2015-05-05,-0.128,AAPL
2015-05-05,-0.128,AAPL
2015-05-04,0.6124,AAPL
2015-05-04,0.6124,AAPL
2015-05-01,0.296,AAPL
2015-05-01,0,AAPL
2015-05-01,0,AAPL
2015-04-30,-0.3818,AAPL
2015-04-30,-0.3818,AAPL
2015-04-30,-0.2263,AAPL
2015-04-30,0.296,AAPL
2015-04-30,0,AAPL
2015-04-30,-0.2263,AAPL
2015-04-30,0,AAPL
2015-04-30,0,AAPL
2015-04-30,0,AAPL
2015-04-30,0,AAPL
2015-04-29,-0.5719,AAPL
2015-04-29,-0.5719,AAPL
2015-04-29,0.6486,AAPL
2015-04-29,0.6486,AAPL
2015-04-29,0.7096,AAPL
2015-04-29,0.4019,AAPL
2015-04-29,0.2023,AAPL
2015-04-29,0.2023,AAPL
2015-04-29,0.5719,AAPL
2015-04-29,0.5719,AAPL
2015-04-28,0.743,AAPL
2015-04-28,-0.6249,AAPL
2015-04-28,0.802,AAPL
2015-04-28,0,AAPL
2015-04-28,0.802,AAPL
2015-04-28,0,AAPL
2015-04-28,0.8316,AAPL
2015-04-28,0,AAPL
2015-04-28,0.4767,AAPL
2015-04-28,-0.34,AAPL
2015-04-27,-0.128,AAPL
2015-04-27,-0.128,AAPL
